网络售后客服无销售文职,西安杰创商务信息咨询有限公司,4.5-6千/月,西安-未央区,无工作经验,高中,招若干人,05-20发布,五险一金|带薪年假|加班补贴|高温补贴|绩效奖金|全勤奖|节日福利|专业培训|弹性工作|餐饮补贴
新营销推广专员,沁园集团股份有限公司,4-4.5千/月,陕西省,无工作经验,本科,招10人,05-20发布,
正式编制催收六险二金高薪过万,西安杰创商务信息咨询有限公司,0.8-1万/月,西安-莲湖区,无工作经验,大专,招若干人,05-20发布,五险一金|带薪年假|加班补贴|高温补贴|绩效奖金|全勤奖|节日福利|专业培训|弹性工作|餐饮补贴
正式编制催收六险二金八千+,西安杰创商务信息咨询有限公司,0.8-1万/月,西安-高新技术产业开发区,无工作经验,大专,招5人,05-20发布,
销售内勤（系统管理/软件方向）,广誉远中药股份有限公司,3.5-4千/月,西安,无工作经验,大专,招1人,05-20发布,绩效奖金|交通补贴|定期体检|餐饮补贴|通讯补贴
销售精英,浙江网盛生意宝股份有限公司,3-8千/月,西安,无工作经验,大专,招8人,05-20发布,绩效奖金|五险一金|股票期权|员工旅游
物流网点经理,陕西乐思福装饰工程有限公司,6-8万/年,西安-未央区,3-4年经验,中技,招2人,05-20发布,
理赔审核岗（内勤）,深圳平安综合金融服务有限公司合肥分公司,4.5-6千/月,西安-莲湖区,无工作经验,大专,招若干人,05-20发布,
公司经营副总,陕西中城投资有限公司,0.6-1.5万/月,西安-未央区,5-7年经验,本科,招1人,05-20发布,五险一金|绩效奖金|年终奖金|补充医疗保险|降温费
策划经理,西安正尚国际置业有限公司,4.5-6千/月,西安-未央区,5-7年经验,本科,招1人,05-20发布,采暖补贴|降温补贴|包吃
二手房经纪人,西安壹客公寓管理有限公司,3.5-8千/月,西安-高新技术产业开发区,1年经验,大专,招3人,05-20发布,五险一金|补充医疗保险|专业培训|年终奖金|绩效奖金
咨询专员,深圳市子源科技有限公司西安分公司,3-4.5千/月,西安-长安区,无工作经验,大专,招5人,05-20发布,五险一金|员工旅游|出国机会|绩效奖金|年终奖金
销售总监助理,西安福泰展柜有限公司,6-8千/月,西安-碑林区,3-4年经验,大专,招5人,05-20发布,五险一金|弹性工作|年终奖金
IT应用系统初级工程师助理(CRM)(职位编号：glodon006077),广联达科技股份有限公司,3-4.5千/月,西安-未央区,无工作经验,本科,招2人,05-20发布,五险一金|补充医疗保险|餐饮补贴|定期体检|通讯补贴|绩效奖金|年终奖金|做五休二|提供住宿|带薪年假
高级微信开发工程师,东华软件股份公司,,西安,2年经验,本科,招若干人,05-20发布,
正式编制信贷审核六险二金双休,合肥巨禾商务信息咨询有限公司,4-7千/月,西安-高新技术产业开发区,无工作经验,本科,招若干人,05-20发布,带薪年假|五险一金|专业培训|全勤奖|绩效奖金|加班补贴|高温补贴|节日福利|弹性工作
正式编制信贷审核六险二金双休,合肥巨禾商务信息咨询有限公司,4-7千/月,西安-高新技术产业开发区,无工作经验,本科,招若干人,05-20发布,带薪年假|五险一金|专业培训|全勤奖|绩效奖金|加班补贴|高温补贴|节日福利|弹性工作
电信客服无压力五险单双休,合肥巨禾商务信息咨询有限公司,4.5-6千/月,西安-未央区,无工作经验,高中,招若干人,05-20发布,带薪年假|五险一金|专业培训|全勤奖|绩效奖金|加班补贴|节日福利|弹性工作|做五休二|高温补贴
应届毕业生,陕西浦思金融网络科技有限公司,4.5-5.5千/月,西安,无工作经验,本科,招5人,05-20发布,五险一金|员工旅游|交通补贴|绩效奖金|专业培训|通讯补贴|餐饮补贴
财务会计,陕西旭田光电农业科技有限公司,4.5-6千/月,杨凌,3-4年经验,本科,招1人,05-20发布,五险一金|餐饮补贴|通讯补贴|员工旅游|年终奖金|交通补贴
管理培训生（财务管理方向）,陕西浦思金融网络科技有限公司,4.5-5千/月,西安-雁塔区,无工作经验,本科,招5人,05-20发布,员工旅游|交通补贴|绩效奖金|专业培训|通讯补贴|餐饮补贴
计划工程师,比亚迪股份有限公司,0.6-1万/月,西安,2年经验,本科,招2人,05-20发布,
物控工程师,比亚迪股份有限公司,0.6-1万/月,西安,2年经验,本科,招2人,05-20发布,
软件开发工程师 (仪表开发),西安博亚盛亿通讯技术有限公司,0.8-1万/月,西安,无工作经验,本科,招2人,05-20发布,五险一金|绩效奖金|年终奖金|交通补贴|餐饮补贴|通讯补贴|员工旅游|周末双休
销售经理（节能环保）,西安博亚盛亿通讯技术有限公司,6-8千/月,西安-高新技术产业开发区,3-4年经验,大专,招1人,05-20发布,五险一金|年终奖金|交通补贴|餐饮补贴|通讯补贴|周末双休|带薪年假|全勤奖|节日福利
.NET中级开发工程师,西安博亚盛亿通讯技术有限公司,0.8-1万/月,西安,1年经验,大专,招1人,05-20发布,五险一金|年终奖金|交通补贴|餐饮补贴|通讯补贴|周末双休|带薪年假|节日福利
.NET高级开发工程师,西安博亚盛亿通讯技术有限公司,0.9-1.2万/月,西安,3-4年经验,大专,招2人,05-20发布,五险一金|年终奖金|交通补贴|餐饮补贴|通讯补贴|周末双休|带薪年假|节日福利
销售总监助理,西安博亚盛亿通讯技术有限公司,3-5千/月,西安,无工作经验,大专,招2人,05-20发布,五险一金|绩效奖金|年终奖金|交通补贴|餐饮补贴|通讯补贴|员工旅游|周末双休
射频系统工程师,西安博亚盛亿通讯技术有限公司,6-8千/月,西安,5-7年经验,本科,招1人,05-20发布,五险一金|绩效奖金|年终奖金|交通补贴|餐饮补贴|通讯补贴|员工旅游|周末双休
外企客服,上海外服（陕西）人力资源服务有限公司,3-4千/月,西安-高新技术产业开发区,无工作经验,大专,招20人,05-20发布,五险一金|弹性工作|带薪年假|绩效奖金|节日福利|专业培训|交通补贴|餐饮补贴|高温补贴|免费班车
某知名手机品牌客服,上海外服（陕西）人力资源服务有限公司,3-4.5千/月,西安-高新技术产业开发区,无工作经验,大专,招若干人,05-20发布,五险一金|绩效奖金|交通补贴|餐饮补贴|高温补贴|做五休二|带薪培训|节日福利|住房补贴|留任奖金
高薪 诚聘 SEO/SEM 专员  朝九晚五,西安静竹轩艺术品有限公司,5-8千/月,西安-高新技术产业开发区,无工作经验,大专,招3人,05-20发布,员工旅游|交通补贴|年终奖金|绩效奖金|专业培训|通讯补贴|弹性工作
电商平面设计师（双休+社保）,西安优露清科技股份有限公司,4.5-6千/月,西安-曲江文化新区,1年经验,本科,招1人,05-20发布,五险一金|绩效奖金|年终奖金
SEM专员,西安静竹轩艺术品有限公司,5-8千/月,西安-高新技术产业开发区,1年经验,大专,招3人,05-20发布,员工旅游|交通补贴|年终奖金|绩效奖金|专业培训|通讯补贴|弹性工作
华为官网客服/文员+入职五险一金504,成都康博仕科技有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
百度云官网客服/助理+双休504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
苹果IOS后台支持/内勤504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
华为售后客服/助理+双休504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
京东售后支持顾问+双休504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
天猫超市纯客服/内勤文员504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
物流订单处理岗+入职五险一金504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
苹果用户售后助理/内勤文员504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
高德APP解答员（文员岗，新团队504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
入职五险一金+海尔售后回访客服504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
入职五险一金+华为售后咨询岗504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
京东后台订单处理+双休504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
小米商城物流订单审核助理504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
共享汽车平台咨询/内勤文员504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
天猫商城售后咨询/后勤文职504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
教育研究员（教育创新研究院）,西安欧亚学院,7-12万/年,西安-雁塔区,无工作经验,硕士,招若干人,05-20发布,
物理编辑,西安紫旭企业文化传播股份有限公司,4.5-6千/月,西安-雁塔区,1年经验,本科,招4人,05-20发布,弹性工作|做一休一
C#开发工程师,陕西导航科技有限公司,6-8千/月,西安,3-4年经验,大专,招1人,05-20发布,五险一金|交通补贴|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|法定节假日|广阔发展空间
商务助理,陕西导航科技有限公司,4.5-6千/月,西安,1年经验,大专,招5人,05-20发布,五险一金|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|通讯补贴|交通补贴
安装工程师,陕西导航科技有限公司,3-4.5千/月,西安,2年经验,大专,招5人,05-20发布,五险一金|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|通讯补贴|交通补贴
法务专员,陕西导航科技有限公司,4-6千/月,西安,2年经验,本科,招1人,05-20发布,五险一金|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|通讯补贴|交通补贴
销售顾问,西安紫旭企业文化传播股份有限公司,4-8千/月,西安-雁塔区,1年经验,大专,招6人,05-20发布,弹性工作|绩效奖金|全勤奖|五险一金|做一休一
系统集成工程师/技术支持,陕西导航科技有限公司,3.5-6千/月,西安,2年经验,大专,招2人,05-20发布,五险一金|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|通讯补贴|交通补贴
总经办主任,陕西导航科技有限公司,4.5-6千/月,西安,5-7年经验,本科,招若干人,05-20发布,五险一金|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|通讯补贴|交通补贴
大客户经理,陕西导航科技有限公司,6-8千/月,深圳-龙华新区,3-4年经验,大专,招5人,05-20发布,五险一金|交通补贴|员工旅游|专业培训|绩效奖金|年终奖金|弹性工作|法定节假日|广阔发展空间
分销专员,陕西宝乐滋食品有限公司,3-6千/月,西安-雁塔区,1年经验,大专,招1人,05-20发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|绩效奖金
渠道经理,赛德口腔医疗集团,0.6-1.2万/月,西安-雁塔区,3-4年经验,本科,招1人,05-20发布,五险一金|补充医疗保险|员工旅游|餐饮补贴|绩效奖金|定期体检
影城总经理/店长,陕西星钻国际影院管理有限公司,0.7-1万/月,西安-雁塔区,8-9年经验,大专,招1人,05-20发布,免费观影|通讯补贴|五险一金
ERP（财务系统/费控系统）工程师,西安伯恩人力资源咨询有限公司,1-1.5万/月,西安-经济技术开发区,8-9年经验,本科,招1人,05-20发布,做五休二|餐饮补贴|带薪年假|五险一金|绩效奖金|专业培训
阿迪达斯直营店长,西安伯恩人力资源咨询有限公司,1-1.5万/月,西安-曲江文化新区,2年经验,大专,招3人,05-20发布,做五休二|餐饮补贴|带薪年假|五险一金|绩效奖金|专业培训
短期公费出差（3000底薪+奖金+提成+包住宿）,西安如来服信息科技有限公司,4-8千/月,西安-雁塔区,无工作经验,大专,招6人,05-20发布,
行政专员（2500底薪+绩效+全勤奖+包住）,西安如来服信息科技有限公司,2-4千/月,西安-雁塔区,无工作经验,大专,招5人,05-20发布,
销售业务,友宝西安,0.6-1.2万/月,汉中,1年经验,高中,招2人,05-20发布,五险一金|年终奖金|绩效奖金|周末双休|节日福利
管理培训生 管住宿 带薪培训 公平晋升,西安如来服信息科技有限公司,3-5千/月,西安-雁塔区,无工作经验,大专,招5人,05-20发布,
记者（双休+五险+地铁口）(职位编号：004),中国网·丝路中国频道,4.5-6千/月,西安-莲湖区,3-4年经验,大专,招3人,05-20发布,交通补贴|餐饮补贴|通讯补贴|住房补贴|绩效奖金|双休|年休假|生日福利|月度提成|年终奖金
市场部部长助理（市场高级管理岗-非文职）(职位编号：2016-BZZL),西安赛格电子市场有限公司,4.5-6千/月,西安-高新技术产业开发区,3-4年经验,大专,招2人,05-20发布,带薪年假|五险一金|绩效奖金|节日福利|餐饮补贴|加班补贴|高温补贴|交通补贴
检验员/QC,陕西天基通信科技有限责任公司,3.5-5千/月,西安-高新技术产业开发区,1年经验,中专,招3人,05-20发布,员工旅游|餐饮补贴|绩效奖金|定期体检|节日福利
中心经理（联合办公）,广州冠壹商务管理有限公司,1-1.8万/月,西安-雁塔区,无工作经验,大专,招1人,05-20发布,五险一金|专业培训|绩效奖金|年终奖金|定期体检|弹性工作|带薪年假|节日福利|交通补贴|生日福利
销售员,西安汇沣教育科技有限公司,0.8-1万/月,西安-雁塔区,1年经验,高中,招20人,05-20发布,
开荒保洁总监（合伙人）,陕西净生活环保科技有限公司,0.8-1万/月,西安-未央区,3-4年经验,大专,招1人,05-20发布,
会销培训总监 （合伙人）,陕西净生活环保科技有限公司,1-1.5万/月,西安-未央区,3-4年经验,大专,招1人,05-20发布,
COO,陕西巨子生物技术有限公司,20-30万/年,西安,10年以上经验,本科,招1人,05-20发布,五险一金|绩效奖金|年终奖金|员工旅游|餐饮补贴
VP-副总裁,陕西巨子生物技术有限公司,30-40万/年,西安,10年以上经验,本科,招1人,05-20发布,五险一金|绩效奖金|年终奖金|员工旅游|餐饮补贴
CMO-首席营销官,陕西巨子生物技术有限公司,20-30万/年,西安,10年以上经验,本科,招1人,05-20发布,五险一金|绩效奖金|年终奖金|员工旅游|餐饮补贴
需求工程师,陕西巨子生物技术有限公司,1-1.5万/月,西安,3-4年经验,本科,招3人,05-20发布,五险一金|餐饮补贴|绩效奖金|员工旅游
网页设计师,陕西省商务技术学校,6-8千/月,西安-雁塔区,1年经验,大专,招2人,05-20发布,五险一金|免费班车|弹性工作|专业培训|餐饮补贴|绩效奖金|员工旅游|通讯补贴|交通补贴|年终奖金
电商专员,陕西百嘉贸易服务有限公司,4.5-5.5千/月,西安,1年经验,大专,招1人,05-20发布,五险一金|带薪年假|通讯补贴|交通补贴|绩效奖金
服装品牌经理,陕西依婷菲尔商贸有限公司,6-8千/月,西安-新城区,5-7年经验,大专,招1人,05-20发布,全勤奖|年终奖金
服装督导/客户主管/区域主管,陕西依婷菲尔商贸有限公司,4.5-6千/月,西安-新城区,1年经验,大专,招3人,05-20发布,全勤奖|年终奖金|餐补|餐饮补贴
直营销售主管/专员,陕西依婷菲尔商贸有限公司,4.5-6千/月,西安-新城区,3-4年经验,大专,招1人,05-20发布,全勤奖|年终奖金
客服,西安浐灞生态区昆仑加油有限责任公司,3-4.5千/月,西安,1年经验,大专,招2人,05-20发布,绩效奖金|年终奖金|社保五险|年底双薪|单双轮休
市场经理,西安浐灞生态区昆仑加油有限责任公司,6-8千/月,西安,3-4年经验,大专,招1人,05-20发布,专业培训|出国机会|员工旅游|社保五险|年终奖金
区域销售经理,浙江万朋教育科技股份有限公司,0.8-1.5万/月,西安-雁塔区,无工作经验,大专,招3人,05-20发布,
高级汽车机电维修学徒工(职位编号：001),西安昂车郡汽车维修高新技术开发有限公司,2-5千/月,西安-高新技术产业开发区,无工作经验,招10人,05-20发布,汽车服务工程 机械电子工程/机电一体化,包吃|专业培训|住房补贴|五险一金
内训解决方案销售经理（base西安）,浙江华为通信技术有限公司,1-2万/月,杭州,1年经验,本科,招若干人,05-20发布,周末双休|带薪年假|五险一金|绩效奖金|专业培训|员工旅游|年终奖金|通讯补贴|定期体检
竞价经理,西安道通联盟餐饮孵化有限公司,0.8-1.2万/月,西安-未央区,5-7年经验,大专,招1人,05-20发布,五险一金|员工旅游|绩效奖金|年终奖金|餐饮补贴|交通补贴|通讯补贴
物业经营拓展经理,陕西津迈物业有限责任公司,6-8千/月,西安-莲湖区,3-4年经验,大专,招2人,05-20发布,
房产中介业务经理,陕西津迈物业有限责任公司,6-8千/月,西安-莲湖区,3-4年经验,大专,招3人,05-20发布,五险一金|员工旅游|年终奖金|带薪年假|通讯补贴|交通补贴|节日福利
正式编制催收六险二金八千+,西安杰创商务信息咨询有限公司,0.8-1万/月,西安-高新技术产业开发区,无工作经验,大专,招5人,05-20发布,高温补贴|带薪年假|绩效奖金|加班补贴|节日福利|做五休二
银行正式编制催收高薪过万,西安杰创商务信息咨询有限公司,0.8-1万/月,西安-雁塔区,无工作经验,大专,招若干人,05-20发布,五险一金|带薪年假|加班补贴|高温补贴|绩效奖金|全勤奖|节日福利|专业培训|弹性工作|餐饮补贴
信用卡中心正式编制催收六险二金高薪过万,西安杰创商务信息咨询有限公司,0.8-1万/月,西安-莲湖区,无工作经验,大专,招15人,05-20发布,五险一金|带薪年假|加班补贴|高温补贴|绩效奖金|全勤奖|节日福利|专业培训|弹性工作|餐饮补贴
电信客服无压力五险单双休,合肥巨禾商务信息咨询有限公司,4.5-6千/月,西安-未央区,无工作经验,高中,招若干人,05-20发布,带薪年假|五险一金|专业培训|全勤奖|绩效奖金|加班补贴|节日福利|弹性工作|做五休二|高温补贴
高薪诚聘校长,育想（西安）教育科技有限公司,0.8-1万/月,西安-经济技术开发区,1年经验,大专,招2人,05-20发布,五险一金|通讯补贴|餐饮补贴|交通补贴|年终奖金|绩效奖金|弹性工作|专业培训
店长,育想（西安）教育科技有限公司,6-8千/月,西安-经济技术开发区,5-7年经验,大专,招1人,05-20发布,五险一金|通讯补贴|餐饮补贴|交通补贴|年终奖金|绩效奖金|弹性工作|专业培训
校长,育想（西安）教育科技有限公司,0.8-1万/月,西安-经济技术开发区,3-4年经验,大专,招1人,05-20发布,五险一金|通讯补贴|餐饮补贴|交通补贴|年终奖金|绩效奖金|弹性工作|专业培训
项目经理,东华软件股份公司,,西安,5-7年经验,本科,招若干人,05-20发布,
双休银行内勤7K+五险一金,合肥巨禾商务信息咨询有限公司,6-8千/月,西安-莲湖区,无工作经验,大专,招20人,05-20发布,做五休二|弹性工作|带薪年假|五险一金|专业培训|节日福利|全勤奖|绩效奖金|加班补贴|高温补贴
月均5800诚聘催收专员+五险一金,合肥巨禾商务信息咨询有限公司,6-8千/月,西安-高新技术产业开发区,无工作经验,大专,招12人,05-20发布,做五休二|弹性工作|带薪年假|五险一金|专业培训|节日福利|全勤奖|绩效奖金|加班补贴|高温补贴
95511纯客服+双休+住宿+五险一金,合肥巨禾商务信息咨询有限公司,4.5-6千/月,西安-莲湖区,无工作经验,大专,招20人,05-20发布,做五休二|全勤奖|带薪年假|五险一金|节日福利|专业培训|弹性工作|周末双休|住房补贴
双休月均8K诚聘催收专员+六险二金,合肥巨禾商务信息咨询有限公司,6-8千/月,西安-高新技术产业开发区,无工作经验,大专,招12人,05-20发布,做五休二|带薪年假|五险一金|节日福利|绩效奖金|加班补贴|专业培训|高温补贴|住房补贴|弹性工作
经理助理,西安北软网络科技有限公司,4.5-6千/月,西安-国家民用航天产业基地,1年经验,大专,招若干人,05-20发布,周末双休|五险一金|餐饮补贴
咖啡厅店长,西安北软网络科技有限公司,6-8千/月,西安-国家民用航天产业基地,2年经验,高中,招若干人,05-20发布,
文案策划,西安北软网络科技有限公司,3.5-4.5千/月,西安-国家民用航天产业基地,1年经验,大专,招2人,05-20发布,
市场企划专员,西安北软网络科技有限公司,4.5-6千/月,西安-国家民用航天产业基地,无工作经验,大专,招若干人,05-20发布,五险一金|定期体检|周末双休
活动策划执行,西安北软网络科技有限公司,4.5-6千/月,西安-国家民用航天产业基地,无工作经验,本科,招1人,05-20发布,五险一金|定期体检|周末双休
市场经理,西安北软网络科技有限公司,0.7-1.2万/月,西安-国家民用航天产业基地,5-7年经验,本科,招1人,05-20发布,五险一金|周末双休|餐饮补贴
市场专员,上海轻轻信息科技有限公司,3.5-7千/月,西安-莲湖区,无工作经验,大专,招1人,05-20发布,就近匹配
HRBP,西安曼丽娅服饰有限公司,5-6千/月,西安,3-4年经验,大专,招1人,05-20发布,五险一金|员工旅游|出国机会|专业培训|年终奖金
管理培训生（需接受省外外派）,陕西浦思金融网络科技有限公司,4-5.5千/月,西安,无工作经验,本科,招若干人,05-20发布,带薪年假|五险一金|高温补贴|通讯补贴|绩效奖金|餐饮补贴|交通补贴|探亲假
课程顾问/销售,西安乔治成长智能科技有限公司,0.5-1万/月,西安-曲江文化新区,1年经验,大专,招若干人,05-20发布,
售后服务质量监控管理,陕西浦思金融网络科技有限公司,4.5-6千/月,西安-雁塔区,1年经验,大专,招3人,05-20发布,五险一金|补充医疗保险|交通补贴|专业培训|绩效奖金|年终奖金|定期体检
产品经理（售前技术支持）,陕西浦思金融网络科技有限公司,0.6-1万/月,西安-雁塔区,1年经验,本科,招3人,05-20发布,周末双休|带薪年假|五险一金|专业培训|节日福利|通讯补贴|交通补贴
美容店长,广州欧丽莱化妆品有限公司,4-7千/月,西安-新城区,1年经验,高中,招3人,05-20发布,五险一金|补充医疗保险|员工旅游|绩效奖金|年终奖金|包吃包住|产品福利
客服专员/坐席+纯文职（实习生亦可）(职位编号：miranda),上海特朗思大宇宙信息技术服务有限公司西安分公司,3.5-5千/月,西安-高新技术产业开发区,无工作经验,大专,招10人,05-20发布,专业培训|节日福利|全勤奖|绩效奖金|免费班车|做五休二|带薪年假
高薪诚聘热线客服文员,上海特朗思大宇宙信息技术服务有限公司西安分公司,3.5-5千/月,西安-高新技术产业开发区,无工作经验,大专,招10人,05-20发布,做五休二|弹性工作|带薪年假|交通补贴|专业培训|节日福利|全勤奖|绩效奖金|五险一金|加班补贴
羽毛球教练,西安花香传承体育文化发展有限公司,1-2万/月,西安-新城区,无工作经验,大专,招若干人,05-20发布,员工旅游|专业培训|绩效奖金|五险|年终奖金|节日福利|定期团建
篮球教练,西安花香传承体育文化发展有限公司,1-2万/月,西安-新城区,无工作经验,大专,招若干人,05-20发布,员工旅游|专业培训|绩效奖金|五险|节日福利|定期团建|晋升空间大|同行薪资高|年终奖金
足球教练,西安花香传承体育文化发展有限公司,1-2万/月,西安-新城区,无工作经验,大专,招若干人,05-20发布,员工旅游|专业培训|绩效奖金|免费健身器材|五险|节日福利|年终奖金
课程顾问,西安花香传承体育文化发展有限公司,1-2万/月,西安-新城区,无工作经验,大专,招若干人,05-20发布,员工旅游|专业培训|绩效奖金|免费健身器材|五险|年终奖金|节日福利|定期团建|晋升空间大
招生顾问,西安花香传承体育文化发展有限公司,1-2万/月,西安-新城区,无工作经验,大专,招若干人,05-20发布,员工旅游|专业培训|绩效奖金|免费健身器材|五险|年终奖金|节日福利|定期团建|晋升空间大
课程销售顾问,西安花香传承体育文化发展有限公司,1-2万/月,西安-新城区,无工作经验,大专,招若干人,05-20发布,员工旅游|专业培训|绩效奖金|五险|年终奖金|节日福利|定期团建
SEO网络推广/推广专员（高薪资+应届生亦可）,西安灵猫电子科技有限公司,3-4.5千/月,西安-雁塔区,无工作经验,大专,招2人,05-20发布,员工旅游|绩效奖金|年终奖金|五险一金|定期体检|全勤奖|节日福利
实习生（4000底薪+提成+全勤奖+包住宿）,西安创亿达企业管理咨询有限公司,3-5千/月,西安-雁塔区,无工作经验,大专,招8人,05-20发布,
华为后台支持内勤+双休504,成都康博仕科技有限公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,弹性工作|五险一金|全勤奖|绩效奖金|餐饮补贴|带薪年假|节日福利|交通补贴|专业培训|住房补贴
销售行政专员,广联达科技股份有限公司,3-5千/月,西安-未央区,1年经验,本科,招2人,05-20发布,五险一金|补充医疗保险|餐饮补贴|定期体检|通讯补贴|绩效奖金|年终奖金|做五休二|提供住宿|带薪年假
文案策划,西安彩虹星球农业科技有限公司,5-7千/月,西安-雁塔区,1年经验,大专,招1人,05-20发布,五险一金|专业培训|弹性工作|定期体检
场景拓展专员,东华软件股份公司,3.2-4千/月,西安,无工作经验,大专,招1人,05-20发布,
美工设计师,深圳市子源科技有限公司西安分公司,3-4.5千/月,西安-长安区,1年经验,大专,招若干人,05-20发布,五险一金|员工旅游|专业培训|出国机会
区域销售经理,汇通达网络股份有限公司,10-15万/年,山西省,2年经验,大专,招1人,05-20发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|年终奖金|弹性工作|定期体检|绩效奖金
区域渠道发展经理,汇通达网络股份有限公司,10-15万/年,山西省,3-4年经验,大专,招1人,05-20发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|年终奖金|弹性工作|定期体检|绩效奖金
城市经理,闪电狗科技有限公司,1.5-2万/月,西安-碑林区,5-7年经验,大专,招1人,05-20发布,五险一金|绩效奖金|员工旅游|专业培训|带薪年假|员工生日|发展前景好
实习生（ 3000底薪+奖金+包住宿）,西安如来服信息科技有限公司,3-5千/月,西安-雁塔区,无工作经验,大专,招10人,05-20发布,
采购专员,陕西医药控股集团派昂医疗器械有限公司,3-4.5千/月,西安,3-4年经验,本科,招3人,05-20发布,五险一金|免费班车|员工旅游|通讯补贴|专业培训
创意文案策划,西安美辰展览展示有限公司,0.5-1万/月,西安-经济技术开发区,2年经验,大专,招1人,05-20发布,弹性工作|绩效奖金|加班补贴|交通补贴|年终奖金|员工旅游|五险一金
副总（旬阳）,逸华天然气有限公司,0.8-1.2万/月,安康,8-9年经验,本科,招1人,05-20发布,五险|交通补贴|餐饮补贴|通讯补贴|年终奖金
薪资4k+前台接待+包住宿+做五休二,深圳思倍思文化有限公司,3.5-8千/月,西安-雁塔区,1年经验,高中,招4人,05-20发布,周末双休|带薪年假|五险一金|免费班车|绩效奖金|全勤奖|节日福利|专业培训|加班补贴|弹性工作
企划主管,西安臻蝶商贸有限公司,6-8千/月,西安-雁塔区,2年经验,大专,招1人,05-20发布,五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|定期体检|绩效奖金|年终奖金
